Date,ADS_Change,EPU_Change,Stringency_Change,Rolling_Avg_Change_in_DCC,% FTSE100 Change,Previous % FTSE100 Change,Next % FTSE100 Change,% FTSE250 Change,Previous % FTSE250 Change,Next % FTSE250 Change,% FTSEAIM Change,Previous % FTSEAIM Change,Next % FTSEAIM Change,% FTSEAllShare Change,Previous % FTSEAllShare Change,Next % FTSEAllShare Change,% FTSESmallCap Change,Previous % FTSESmallCap Change,Next % FTSESmallCap Change,% MSCI Change,Previous % MSCI Change,Next % MSCI Change,% MSCIUK Change,Previous % MSCIUK Change,Next % MSCIUK Change,% GILT2 Change,Previous % GILT2 Change,Next % GILT2 Change,Close,Vix Close,TED,SWAV,SWAV_lagged,Change in SWAV,% Barc Change,Previous % Barc Change,Next % Barc Change,% Voda Change,Previous % Voda Change,Next % Voda Change,% BP Change,Previous % BP Change,Next % BP Change,% Glen Change,Previous % Glen Change,Next % Glen Change,% LLoyds Change,Previous % LLoyds Change,Next % LLoyds Change
2019-08-12,0.563519,-33.02000000000001,0.0,-1.1212499999999983,-4.05,2.37,0.57,-3.43,2.23,4.37,-4.64,-1.94,-0.14,-3.89,2.25,1.14,-2.37,-0.25,0.05,-4.36,3.92,2.91,-7.32,-0.74,4.82,-24.62,-4.1,2.04,21.09,21.09,0.22,0.5299896934588499,0.5349930902302004,-0.0050033967713504,-9.76,4.01,4.38,13.92,2.15,6.34,-7.62,1.14,2.38,-14.13,-0.43,7.8,-15.75,-0.16,7.35
2019-08-13,0.5715250000000001,-35.359999999999985,0.0,-0.1347499999999978,-4.31,1.8,1.2,-3.3,1.78,5.12,-4.65,-1.95,0.37,-4.1,1.72,1.8,-2.75,-0.49,0.93,-3.33,2.66,2.81,-6.11,1.52,4.12,-14.34,-8.36,-15.43,17.52,17.52,0.2,0.528078701908339,0.5378355458360458,-0.0097568439277067,-10.74,4.27,5.39,16.86,-0.85,6.23,-6.75,-0.42,1.03,-13.4,-1.91,6.69,-15.54,-0.15,7.41
2019-08-14,0.575897,101.86999999999998,0.0,0.3147500000000018,-5.14,1.78,2.75,-4.5,1.92,6.57,-5.8,-1.45,1.76,-4.98,1.72,3.32,-3.4,-0.51,2.03,-5.08,1.68,5.54,-8.13,0.13,7.59,-13.45,-8.97,-14.66,22.1,22.1,0.25,0.5248997753649516,0.5321967587477268,-0.0072969833827751,-10.93,1.67,7.16,18.19,-0.88,8.03,-5.68,-2.51,1.2,-14.91,-1.65,9.57,-15.62,-2.55,6.7
2019-08-15,0.576636,217.77,0.0,0.2027500000000014,-5.69,0.92,4.25,-4.58,0.78,8.34,-5.7,-2.43,3.16,-5.45,0.83,4.86,-3.97,-1.03,3.4,-5.26,0.69,5.9,-8.24,0.31,6.51,-11.71,-17.38,-0.9,21.18,21.18,0.25,0.5311317347838278,0.5318359618795565,-0.0007042270957287,-12.23,3.88,14.15,16.82,-1.12,8.89,-5.04,-6.12,3.0,-17.62,-3.3,17.65,-15.35,-1.71,12.45
2019-08-16,0.5737410000000001,211.98,0.0,0.0235000000000006,-5.21,1.37,2.87,-4.08,1.54,6.58,-5.93,-2.02,3.16,-4.99,1.32,3.47,-3.95,-0.8,3.51,-3.92,0.76,4.14,-7.19,-0.56,6.04,2.24,-18.14,-3.98,18.47,18.47,0.31,0.5335311752469306,0.5329512962024907,0.0005798790444399,-10.15,4.65,9.77,16.62,1.92,5.45,-5.31,-6.92,7.02,-17.58,-2.85,14.19,-12.57,-2.25,9.0
2019-08-19,0.543144,94.13,0.0,-0.1522499999999983,-4.33,1.32,1.82,-2.8,1.8,4.94,-5.65,-1.43,2.32,-4.04,1.34,2.31,-2.86,-0.45,2.0,-3.0,0.9,3.28,-6.51,-0.16,5.03,1.25,-23.11,10.93,16.88,16.88,0.25,0.5326614237847921,0.5259728538041403,0.0066885699806518,-10.22,5.48,6.12,17.13,1.66,4.51,-4.38,-4.96,3.38,-14.45,-2.14,8.8,-11.95,-0.49,6.45
2019-08-20,0.525505,92.19,0.0,2.339250000000001,-5.71,1.81,2.65,-3.77,2.42,5.5,-5.96,-0.48,2.17,-5.33,1.84,3.08,-3.17,-0.1,2.06,-4.07,2.12,3.84,-7.48,-0.09,6.31,-3.56,-16.91,16.39,17.5,17.5,0.25,0.5339614998615531,0.5329784215316987,0.0009830783298543,-13.5,8.99,6.87,13.35,5.28,5.36,-6.44,-4.3,4.41,-16.6,-0.77,10.09,-12.77,0.53,6.58
2019-08-21,0.504119,236.25,0.0,1.1415000000000015,-3.97,1.15,2.12,-2.93,2.74,4.59,-5.87,0.2,1.64,-3.75,1.34,2.49,-2.33,-0.27,1.65,-3.71,2.75,3.24,-6.39,-0.06,5.02,3.94,-7.84,1.6,15.8,15.8,0.22,0.5355591868895024,0.5298829871566851,0.0056761997328173,-12.97,7.11,8.12,14.56,4.77,6.27,-4.71,-5.59,3.62,-16.18,-0.04,9.4,-13.08,0.11,9.17
2019-08-22,0.478978,151.85,0.0,4.001000000000001,-4.82,1.17,3.04,-3.1,2.62,5.02,-6.15,0.26,2.0,-4.47,1.34,3.32,-2.48,-0.29,2.09,-3.41,1.87,3.09,-5.31,-1.03,4.58,11.9,-7.04,2.32,16.68,16.68,0.17,0.536488011165614,0.5382439561049686,-0.0017559449393546,-12.67,6.36,8.77,14.06,2.6,5.95,-5.57,-4.92,5.37,-16.99,4.51,12.06,-12.45,-0.16,11.69
2019-08-23,0.450074,217.84,0.0,0.3932500000000004,-6.02,1.66,3.26,-3.13,2.03,4.2,-6.12,0.97,1.56,-5.47,1.66,3.37,-3.15,-0.12,2.09,-5.46,1.72,4.73,-7.02,-0.16,4.97,1.58,-12.25,14.19,19.87,19.87,0.21,0.534751527654304,0.5272426835624288,0.0075088440918752,-13.77,6.86,8.13,2.97,12.9,6.4,-6.69,-4.67,6.33,-17.13,-0.46,10.45,-10.72,-1.06,8.62
2019-08-27,0.326466,148.39999999999998,0.0,-1.1232499999999987,-7.77,2.52,2.85,-2.77,1.28,3.02,-6.42,1.34,1.25,-6.85,2.22,2.84,-3.52,-0.52,1.81,-4.87,0.92,3.67,-6.91,-0.56,4.11,-10.26,-22.14,25.97,20.31,20.31,0.18,0.5347979478717041,0.5219821584526487,0.0128157894190553,-15.01,5.44,7.58,-0.63,18.99,5.8,-7.39,-5.54,4.72,-18.68,-0.9,9.12,-11.43,-1.83,7.52
2019-08-28,0.2803,-9.810000000000002,0.0,1.4545000000000006,-6.96,1.16,2.46,-2.89,0.59,2.98,-6.78,1.29,0.64,-6.22,1.01,2.51,-3.77,-0.59,1.57,-4.15,0.22,3.44,-5.73,-2.16,4.81,-19.53,-21.39,28.61,19.35,19.35,0.17,0.5334350357364813,0.5200483140788331,0.0133867216576482,-13.67,2.56,8.78,1.02,17.46,5.08,-8.18,-2.28,1.99,-17.51,-2.33,7.9,-10.09,-4.44,7.77
2019-08-29,0.230177,16.950000000000003,0.0,-1.12525,-5.3,-0.3,2.32,-1.9,-0.63,2.73,-6.54,0.78,0.08,-4.71,-0.39,2.34,-3.21,-1.4,1.11,-2.49,-1.17,2.36,-4.34,-3.25,4.04,-16.78,-24.87,29.13,17.88,17.88,0.18,0.5324982910156818,0.5191627637489479,0.0133355272667339,-10.73,-0.58,8.43,3.85,14.2,4.49,-7.84,-0.11,2.27,-13.08,-3.76,5.05,-6.62,-8.46,7.61
2019-08-30,0.1760769999999999,46.78999999999999,0.0,1.8767500000000017,-4.98,-0.25,3.04,-1.23,-0.82,2.98,-6.46,1.58,0.13,-4.34,-0.38,2.99,-3.08,-1.49,2.05,-1.59,-1.9,1.73,-2.66,-4.91,3.59,-12.23,-25.29,7.71,18.98,18.98,0.19,0.5226385605331642,0.5208422612590289,0.0017962992741352,-12.37,-0.05,10.48,2.36,14.1,4.48,-7.15,-1.32,3.82,-6.88,-6.69,4.24,-5.7,-9.3,10.25
2019-09-03,-0.0351352,69.07000000000001,0.0,3.0385000000000018,0.61,-4.31,1.27,3.14,-3.63,2.1,-3.72,-0.42,0.17,0.98,-4.17,1.4,-0.21,-3.31,1.43,1.41,-4.43,1.48,-1.27,-5.27,2.51,-22.85,-26.94,10.85,19.66,19.66,0.19,0.5269613979160633,0.5250910695699527,0.0018703283461106,-6.78,-6.13,8.97,6.91,10.41,0.95,-2.46,-5.55,2.25,0.4,-14.26,0.87,-1.18,-13.05,7.64
2019-09-04,-0.0846809,2.6699999999999875,0.0,-0.5047499999999978,1.95,-4.84,-2.58,4.1,-3.19,-0.72,-2.02,-1.37,-1.31,2.21,-4.51,-2.21,-0.15,-2.62,-0.23,1.92,-3.85,-1.32,3.18,-7.58,-2.08,-19.78,-22.2,10.92,17.33,17.33,0.18,0.5327938485906901,0.5268836751086072,0.0059101734820828,-6.71,-5.88,5.07,7.23,9.39,-0.79,0.0,-7.21,-2.96,4.98,-13.09,-4.16,-1.29,-13.06,4.05
2019-09-05,-0.1328479,26.44999999999999,0.0,0.227000000000001,1.01,-4.41,-2.66,3.74,-2.46,-1.53,0.44,-4.19,-2.5,1.39,-4.05,-2.43,-0.02,-2.68,-1.06,2.85,-3.96,-1.97,3.17,-6.84,-1.78,2.04,-24.62,-18.22,16.27,16.27,0.17,0.5328458858215452,0.5285769687537831,0.0042689170677621,-5.23,-5.71,1.6,4.43,11.09,0.99,0.28,-7.35,-4.36,4.45,-15.12,-4.82,-0.42,-13.33,3.18
2019-09-06,-0.1796549,128.32999999999998,0.0,-0.2464999999999982,-0.05,-2.98,-1.74,2.97,-1.57,-1.14,-0.33,-3.55,-2.12,0.42,-2.74,-1.63,0.07,-2.27,-1.1,1.49,-2.65,-1.15,3.06,-6.82,-1.26,-15.43,-14.34,-11.57,15.0,15.0,0.21,0.518980101187404,0.5337810002075329,-0.0148008990201289,-3.99,-7.61,2.03,3.47,13.62,1.35,-0.38,-7.86,-1.22,2.46,-11.02,-6.19,0.56,-13.85,3.98
2019-09-09,-0.277977,15.920000000000016,0.0,1.0560000000000016,-0.25,-3.36,-0.52,3.07,-2.35,-1.31,-0.95,-3.4,-1.66,0.27,-3.16,-0.65,-0.21,-2.12,-0.53,2.02,-3.49,-1.22,1.81,-5.95,-1.1,-0.9,-11.71,-16.1,15.27,15.27,0.22,0.517866769417482,0.5229544667510346,-0.0050876973335526,-2.07,-8.55,2.53,4.32,13.16,3.36,0.38,-7.89,-0.5,5.02,-13.2,-7.31,1.37,-14.18,3.03
2019-09-10,-0.3525359999999999,-28.55,0.0,0.9167500000000012,0.57,-4.05,-1.72,4.37,-3.43,-2.73,-0.14,-4.64,-2.06,1.14,-3.89,-1.86,0.05,-2.37,-1.15,2.91,-4.36,-2.54,3.32,-6.73,-2.96,-3.98,2.24,-27.54,15.2,15.2,0.22,0.5197427189546717,0.5299896934588499,-0.0102469745041782,4.38,-9.76,-2.53,6.34,13.92,2.0,2.38,-7.62,-2.17,7.8,-14.13,-10.02,7.35,-15.75,-2.56
2019-09-11,-0.3913149999999999,-0.9300000000000068,0.0,0.664500000000001,1.2,-4.31,-2.34,5.12,-3.3,-4.06,0.37,-4.65,-2.7,1.8,-4.1,-2.62,0.93,-2.75,-2.32,2.81,-3.33,-2.59,4.82,-7.32,-3.29,-3.94,4.53,-27.05,14.61,14.61,0.21,0.5217372638450379,0.528078701908339,-0.0063414380633011,5.39,-10.74,-2.49,6.23,16.86,1.22,1.03,-6.75,-1.13,6.69,-13.4,-10.75,7.41,-15.54,-3.61
2019-09-12,-0.428212,-56.60999999999999,0.0,-0.971249999999998,2.75,-5.14,-2.16,6.57,-4.5,-3.64,1.76,-5.8,-2.75,3.32,-4.98,-2.4,2.03,-3.4,-2.29,5.54,-5.08,-2.35,4.12,-6.11,-1.95,10.93,1.25,-36.25,14.22,14.22,0.21,0.522000538539149,0.5248997753649516,-0.0028992368258026,7.16,-10.93,0.34,8.03,18.19,1.14,1.2,-5.68,-0.4,9.57,-14.91,-8.14,6.7,-15.62,1.41
2019-09-13,-0.463238,-121.27,0.0,-0.9699999999999984,4.25,-5.69,-1.63,8.34,-4.58,-0.76,3.16,-5.7,-1.89,4.86,-5.45,-1.51,3.4,-3.97,-2.12,5.9,-5.26,-1.2,7.59,-8.13,0.03,16.39,-3.56,-38.03,13.74,13.74,0.22,0.5188497967577007,0.5311317347838278,-0.012281938026127,14.15,-12.23,2.46,8.89,16.82,-0.07,3.0,-5.04,-2.15,17.65,-17.62,-9.13,12.45,-15.35,8.24
2019-09-16,-0.552558,-216.24,0.0,-1.5129999999999977,2.87,-5.21,-1.47,6.58,-4.08,-0.65,3.16,-5.93,-1.88,3.47,-4.99,-1.35,3.51,-3.95,-1.72,4.14,-3.92,-0.94,6.51,-8.24,-0.16,1.6,3.94,-36.74,14.67,14.67,0.2,0.5198729280767432,0.5335311752469306,-0.0136582471701873,9.77,-10.15,2.68,5.45,16.62,1.22,7.02,-5.31,-6.07,14.19,-17.58,-9.91,9.0,-12.57,6.78
2019-09-17,-0.58439,-95.28,0.0,-1.1989999999999987,1.82,-4.33,-1.49,4.94,-2.8,0.78,2.32,-5.65,-1.43,2.31,-4.04,-1.12,2.0,-2.86,-1.66,3.28,-3.0,-0.23,6.04,-7.19,0.73,2.32,11.9,-29.87,14.44,14.44,0.21,0.5228260064955138,0.5326614237847921,-0.0098354172892782,6.12,-10.22,9.95,4.51,17.13,3.0,3.38,-4.38,-5.18,8.8,-14.45,-7.81,6.45,-11.95,14.41
2019-09-18,-0.610231,-109.94,0.0,-0.8017499999999977,2.65,-5.71,-2.0,5.5,-3.77,0.67,2.17,-5.96,-0.55,3.08,-5.33,-1.54,2.06,-3.17,-1.43,3.84,-4.07,-0.26,5.03,-6.51,0.86,14.19,1.58,-8.35,13.95,13.95,0.25,0.5246924916963286,0.5339614998615531,-0.0092690081652244,6.87,-13.5,10.99,5.36,13.35,2.84,4.41,-6.44,-5.61,10.09,-16.6,-8.91,6.58,-12.77,15.17
2019-09-19,-0.634425,-116.72,0.0,-0.9489999999999996,2.12,-3.97,-2.37,4.59,-2.93,0.66,1.64,-5.87,-0.35,2.49,-3.75,-1.83,1.65,-2.33,-1.04,3.24,-3.71,-0.12,6.31,-7.48,1.01,32.47,-9.35,6.61,14.05,14.05,0.27,0.5304154007892322,0.5355591868895024,-0.0051437861002702,8.12,-12.97,8.98,6.27,14.56,0.02,3.62,-4.71,-5.54,9.4,-16.18,-10.12,9.17,-13.08,12.76
2019-09-20,-0.656984,-7.3799999999999955,0.0,-4.767499999999999,3.04,-4.82,-2.65,5.02,-3.1,0.29,2.0,-6.15,-0.65,3.32,-4.47,-2.13,2.09,-2.48,-1.47,3.09,-3.41,-0.1,5.02,-6.39,1.39,32.09,-6.94,-4.9,15.32,15.32,0.26,0.5342652711150916,0.536488011165614,-0.0022227400505223,8.77,-12.67,8.88,5.95,14.06,0.6,5.37,-5.57,-6.9,12.06,-16.99,-11.3,11.69,-12.45,8.43
2019-09-23,-0.73418,-147.99999999999997,0.0,-0.7439999999999983,3.26,-6.02,-2.22,4.2,-3.13,1.32,1.56,-6.12,0.02,3.37,-5.47,-1.6,2.09,-3.15,-0.95,4.73,-5.46,0.71,4.58,-5.31,2.0,25.97,-10.26,10.1,14.91,14.91,0.21,0.5322129547230922,0.534751527654304,-0.0025385729312118,8.13,-13.77,10.96,6.4,2.97,-0.1,6.33,-6.69,-5.57,10.45,-17.13,-6.56,8.62,-10.72,13.15
2019-09-24,-0.717086,-95.48999999999998,0.0,2.624000000000001,2.85,-7.77,-1.08,3.02,-2.77,1.32,1.25,-6.42,0.35,2.84,-6.85,-0.68,1.81,-3.52,-0.65,3.67,-4.87,1.02,4.97,-7.02,2.65,28.61,-19.53,27.19,17.05,17.05,0.23,0.533761192056631,0.5347979478717041,-0.0010367558150731,7.58,-15.01,12.42,5.8,-0.63,-0.02,4.72,-7.39,-2.34,9.12,-18.68,-5.28,7.52,-11.43,12.92
2019-09-25,-0.7296940000000001,85.62,0.0,-0.2467499999999979,2.46,-6.96,-0.4,2.98,-2.89,2.05,0.64,-6.78,1.3,2.51,-6.22,0.01,1.57,-3.77,0.08,3.44,-4.15,1.09,4.11,-6.91,4.01,29.13,-16.78,10.63,15.96,15.96,0.25,0.537706437922456,0.5334350357364813,0.0042714021859746,8.78,-13.67,11.92,5.08,1.02,1.37,1.99,-8.18,-0.45,7.9,-17.51,-3.7,7.77,-10.09,12.95
2019-09-26,-0.740626,-1.6200000000000043,0.0,0.4642500000000019,2.32,-5.3,-0.31,2.73,-1.9,1.68,0.08,-6.54,2.48,2.34,-4.71,0.05,1.11,-3.21,0.92,2.36,-2.49,1.47,4.81,-5.73,3.57,7.71,-12.23,24.48,16.07,16.07,0.31,0.5361078261584584,0.5324982910156818,0.0036095351427766,8.43,-10.73,11.57,4.49,3.85,-1.02,2.27,-7.84,-0.84,5.05,-13.08,-4.5,7.61,-6.62,11.68
2019-09-27,-0.749887,-48.01999999999998,0.0,-0.6519999999999989,3.04,-4.98,-1.37,2.98,-1.23,0.66,0.13,-6.46,2.09,2.99,-4.34,-1.01,2.05,-3.08,-0.32,1.73,-1.59,2.17,4.04,-4.34,3.41,17.88,-29.49,37.66,17.22,17.22,0.34,0.5450376250584478,0.5226385605331642,0.0223990645252836,10.48,-12.37,12.88,4.48,2.36,-0.99,3.82,-7.15,-1.41,4.24,-6.88,-5.16,10.25,-5.7,9.21
2019-09-30,-0.76964,-97.29,0.0,-0.1684999999999981,1.73,-1.69,-1.04,2.34,1.19,1.37,-0.07,-5.18,2.22,1.8,-1.23,-0.62,1.07,-1.26,0.04,2.03,-0.62,2.36,3.59,-2.66,3.72,-18.22,2.04,44.02,16.24,16.24,0.25,0.5394186044799362,0.526501999491808,0.0129166049881281,9.35,-10.2,13.36,3.41,4.19,-1.14,2.38,-4.38,-0.74,3.31,-2.21,-2.15,7.55,-1.83,8.89
2019-10-01,-0.776162,-108.18,0.0,-0.692499999999999,1.27,0.61,-0.73,2.1,3.14,1.49,0.17,-3.72,1.75,1.4,0.98,-0.36,1.43,-0.21,-0.06,1.48,1.41,3.43,2.51,-1.27,4.54,-11.57,-15.43,37.5,18.56,18.56,0.31,0.5391427009951852,0.5269613979160633,0.0121813030791219,8.97,-6.78,14.76,0.95,6.91,-0.75,2.25,-2.46,-4.21,0.87,0.4,1.22,7.64,-1.18,9.14
2019-10-02,-0.7800871,21.50999999999999,0.0,-1.4032499999999988,-2.58,1.95,2.92,-0.72,4.1,3.28,-1.31,-2.02,2.69,-2.21,2.21,2.91,-0.23,-0.15,1.01,-1.32,1.92,5.46,-2.08,3.18,8.38,-2.05,-14.66,35.86,20.56,20.56,0.31,0.5404432461470158,0.5327938485906901,0.0076493975563256,5.07,-6.71,16.7,-0.79,7.23,1.17,-2.96,0.0,1.75,-4.16,4.98,2.0,4.05,-1.29,11.63
2019-10-03,-0.7814151,-56.02999999999999,0.0,0.2107500000000012,-2.66,1.01,2.41,-1.53,3.74,3.48,-2.5,0.44,3.64,-2.43,1.39,2.56,-1.06,-0.02,1.77,-1.97,2.85,4.79,-1.78,3.17,7.15,-16.1,-0.9,32.84,19.12,19.12,0.37,0.5393018718713335,0.5328458858215452,0.0064559860497882,1.6,-5.23,18.12,0.99,4.43,1.39,-4.36,0.28,0.91,-4.82,4.45,2.06,3.18,-0.42,10.03
2019-10-04,-0.7801471,48.31999999999999,0.0,0.9847500000000018,-1.74,-0.05,2.05,-1.14,2.97,3.48,-2.12,-0.33,3.17,-1.63,0.42,2.28,-1.1,0.07,1.91,-1.15,1.49,4.56,-1.26,3.06,6.83,-27.54,-3.98,56.0,17.04,17.04,0.35,0.5240431727089353,0.518980101187404,0.0050630715215312,2.03,-3.99,16.96,1.35,3.47,0.41,-1.22,-0.38,0.44,-6.19,2.46,6.31,3.98,0.56,10.15
2019-10-07,-0.760482,41.69,0.0,-0.2664999999999992,-0.52,-0.25,2.39,-1.31,3.07,4.27,-1.66,-0.95,3.04,-0.65,0.27,2.68,-0.53,-0.21,2.07,-1.22,2.02,5.09,-1.1,1.81,7.4,-38.03,16.39,44.89,17.86,17.86,0.3,0.5222389138626018,0.517866769417482,0.0043721444451197,2.53,-2.07,16.49,3.36,4.32,-0.29,-0.5,0.38,1.75,-7.31,5.02,12.09,3.03,1.37,11.78
2019-10-08,-0.748262,131.93,0.0,-2.708749999999999,-1.72,0.57,3.43,-2.73,4.37,5.7,-2.06,-0.14,3.92,-1.86,1.14,3.76,-1.15,0.05,2.46,-2.54,2.91,6.36,-2.96,3.32,8.98,-36.74,1.6,62.42,20.28,20.28,0.33,0.52617436362299,0.5197427189546717,0.0064316446683182,-2.53,4.38,17.52,2.0,6.34,0.68,-2.17,2.38,2.95,-10.02,7.8,15.74,-2.56,7.35,13.95
2019-10-09,-0.733159,-84.38999999999999,0.0,0.3135000000000012,-2.34,1.2,3.21,-4.06,5.12,5.45,-2.7,0.37,4.01,-2.62,1.8,3.56,-2.32,0.93,3.12,-2.59,2.81,5.79,-3.29,4.82,8.45,-29.87,2.32,47.98,18.64,18.64,0.32,0.5269253240120323,0.5217372638450379,0.0051880601669943,-2.49,5.39,16.08,1.22,6.23,0.93,-1.13,1.03,1.54,-10.75,6.69,14.28,-3.61,7.41,13.23
2019-10-10,-0.7151620000000001,39.56,0.0,-0.3659999999999989,-2.16,2.75,3.06,-3.64,6.57,6.23,-2.75,1.76,4.41,-2.4,3.32,3.57,-2.29,2.03,3.2,-2.35,5.54,5.42,-1.95,4.12,6.7,-8.35,14.19,23.94,17.57,17.57,0.34,0.5266087475572857,0.522000538539149,0.0046082090181367,0.34,7.16,13.97,1.14,8.03,0.37,-0.4,1.2,2.37,-8.14,9.57,11.51,1.41,6.7,8.6
2019-10-11,-0.694269,-57.88,0.0,0.4862500000000018,-1.63,4.25,1.55,-0.76,8.34,1.58,-1.89,3.16,2.6,-1.51,4.86,1.59,-2.12,3.4,2.73,-1.2,5.9,4.11,0.03,7.59,3.03,6.61,32.47,-1.82,15.58,15.58,0.35,0.5325855179111455,0.5188497967577007,0.0137357211534447,2.46,14.15,3.71,-0.07,8.89,0.58,-2.15,3.0,3.05,-9.13,17.65,7.11,8.24,12.45,-4.82
2019-10-15,-0.5840000000000001,-22.19,0.0,2.267000000000001,-1.49,1.82,2.13,0.78,4.94,1.14,-1.43,2.32,2.11,-1.12,2.31,1.97,-1.66,2.0,2.32,-0.23,3.28,3.34,0.73,6.04,2.61,10.1,25.97,3.56,13.54,13.54,0.36,0.5276399142855701,0.5228260064955138,0.0048139077900563,9.95,6.12,5.32,3.0,4.51,2.11,-5.18,3.38,4.43,-7.81,8.8,5.01,14.41,6.45,-2.02
2019-10-16,-0.550935,27.349999999999994,0.0,-0.6522499999999993,-2.0,2.65,2.56,0.67,5.5,0.5,-0.55,2.17,0.6,-1.54,3.08,2.18,-1.43,2.06,1.52,-0.26,3.84,3.32,0.86,5.03,2.61,27.19,28.61,-1.68,13.68,13.68,0.37,0.5279883962889425,0.5246924916963286,0.0032959045926138,10.99,6.87,4.03,2.84,5.36,2.74,-5.61,4.41,5.06,-8.91,10.09,4.86,15.17,6.58,-2.36
2019-10-17,-0.5157309999999999,-72.03,0.0,-0.911999999999998,-2.37,2.12,1.54,0.66,4.59,0.05,-0.35,1.64,0.62,-1.83,2.49,1.26,-1.04,1.65,0.85,-0.12,3.24,2.88,1.01,6.31,1.72,10.63,29.13,7.55,13.79,13.79,0.34,0.5284457229283412,0.5304154007892322,-0.0019696778608909,8.98,8.12,3.72,0.02,6.27,-0.54,-5.54,3.62,3.7,-10.12,9.4,4.59,12.76,9.17,-3.72
2019-10-18,-0.4783719999999999,-176.18,0.0,3.8465000000000016,-2.65,3.04,2.13,0.29,5.02,0.87,-0.65,2.0,1.31,-2.13,3.32,1.9,-1.47,2.09,1.61,-0.1,3.09,3.99,1.39,5.02,2.0,24.48,7.71,6.31,14.25,14.25,0.32,0.5341413944960377,0.5342652711150916,-0.0001238766190538,8.88,8.77,3.48,0.6,5.95,-3.66,-6.9,5.37,4.92,-11.3,12.06,7.05,8.43,11.69,-1.69
2019-10-21,-0.352662,-123.61,0.0,0.3130000000000016,-2.22,3.26,2.01,1.32,4.2,0.65,0.02,1.56,1.01,-1.6,3.37,1.77,-0.95,2.09,1.71,0.71,4.73,3.46,2.0,4.58,1.87,49.74,10.85,-1.59,14.0,14.0,0.29,0.5235597782862641,0.5322129547230922,-0.008653176436828,10.96,8.13,2.84,-0.1,6.4,-4.81,-5.57,6.33,2.41,-6.56,10.45,2.92,13.15,8.62,-2.77
2019-10-22,-0.305416,-101.35,0.0,-0.1644999999999981,-1.08,2.85,1.54,1.32,3.02,1.72,0.35,1.25,1.43,-0.68,2.84,1.59,-0.65,1.81,2.16,1.02,3.67,3.65,2.65,4.97,2.09,36.11,10.92,-0.37,14.46,14.46,0.32,0.5244024384910426,0.533761192056631,-0.0093587535655883,12.42,7.58,3.1,-0.02,5.8,-4.24,-2.34,4.72,0.55,-5.28,9.12,4.17,12.92,7.52,-1.54
2019-10-23,-0.255375,-163.73000000000002,0.0,-0.3579999999999991,-0.4,2.46,0.02,2.05,2.98,1.46,1.3,0.64,1.5,0.01,2.51,0.32,0.08,1.57,1.94,1.09,3.44,3.02,4.01,4.11,0.12,44.02,-18.22,3.58,14.01,14.01,0.32,0.5198297043988767,0.537706437922456,-0.0178767335235793,11.92,8.78,2.06,1.37,5.08,-6.34,-0.45,1.99,-1.84,-3.7,7.9,3.42,12.95,7.77,-1.94
2019-10-24,-0.2025209999999999,-32.52,0.0,-0.9174999999999986,-0.31,2.32,-1.22,1.68,2.73,1.08,2.48,0.08,1.05,0.05,2.34,-0.77,0.92,1.11,1.05,1.47,2.36,2.47,3.57,4.81,-0.34,37.5,-11.57,22.83,13.71,13.71,0.3,0.5174384124094995,0.5361078261584584,-0.0186694137489589,11.57,8.43,1.07,-1.02,4.49,-5.68,-0.84,2.27,-2.5,-4.5,5.05,3.12,11.68,7.61,-1.92
2019-10-25,-0.146834,-82.84,0.0,0.4042500000000018,-1.37,3.04,0.03,0.66,2.98,1.9,2.09,0.13,1.79,-1.01,2.99,0.39,-0.32,2.05,1.57,2.17,1.73,2.3,3.41,4.04,0.43,35.86,-2.05,9.44,12.65,12.65,0.3,0.5022633501310013,0.5450376250584478,-0.0427742749274464,12.88,10.48,-0.65,-0.99,4.48,-2.5,-1.41,3.82,-2.54,-5.16,4.24,5.4,9.21,10.25,-0.35
2019-10-28,0.037683,-65.9,0.0,-2.8417499999999998,-1.04,1.73,0.89,1.37,2.34,2.44,2.22,-0.07,1.92,-0.62,1.8,1.17,0.04,1.07,1.79,2.36,2.03,2.66,3.72,3.59,1.38,56.0,-27.54,7.14,13.11,13.11,0.32,0.5036602152057794,0.5394186044799362,-0.0357583892741567,13.36,9.35,0.88,-1.14,3.41,-2.04,-0.74,2.38,-2.29,-2.15,3.31,3.7,8.89,7.55,3.29
2019-10-29,0.1053900000000001,96.29,0.0,-1.7069999999999983,-0.73,1.27,1.33,1.49,2.1,3.45,1.75,0.17,2.84,-0.36,1.4,1.71,-0.06,1.43,2.37,3.43,1.48,2.79,4.54,2.51,1.48,51.69,-27.05,-0.37,13.2,13.2,0.33,0.5070649830991069,0.5391427009951852,-0.0320777178960783,14.76,8.97,0.01,-0.75,0.95,-0.51,-4.21,2.25,0.11,1.22,0.87,3.57,9.14,7.64,5.08
2019-10-30,0.173382,52.07000000000002,0.0,0.3572500000000008,2.92,-2.58,1.35,3.28,-0.72,4.17,2.69,-1.31,3.4,2.91,-2.21,1.87,1.01,-0.23,3.05,5.46,-1.32,2.92,8.38,-2.08,1.44,51.9,-36.25,0.19,12.33,12.33,0.32,0.5029266205832811,0.5404432461470158,-0.0375166255637346,16.7,5.07,3.56,1.17,-0.79,1.84,1.75,-2.96,-2.25,2.0,-4.16,4.25,11.63,4.05,7.12
