"Date","Price","Open","High","Low","Vol.","Change %"
"24/05/2018","194.860","197.760","198.160","194.700","67.56M","-1.30%"
"23/05/2018","197.420","198.280","199.840","197.420","79.75M","-0.86%"
"22/05/2018","199.140","196.160","199.880","195.500","98.59M","1.98%"
"21/05/2018","195.280","194.580","196.340","194.040","66.49M","1.09%"
"18/05/2018","193.180","193.660","194.620","192.520","110.00M","-1.46%"
"17/05/2018","196.040","192.800","196.040","192.500","105.69M","0.14%"
"16/05/2018","195.760","198.520","199.950","195.640","121.33M","-1.32%"
"15/05/2018","198.380","201.000","202.500","197.260","162.40M","-4.26%"
"14/05/2018","207.200","210.350","211.350","206.400","68.85M","-1.38%"
"11/05/2018","210.100","209.950","211.550","209.550","48.72M","0.00%"
"10/05/2018","210.100","210.300","211.100","207.650","53.92M","0.67%"
"09/05/2018","208.700","210.500","212.600","208.000","87.46M","0.55%"
"08/05/2018","207.550","209.950","211.400","207.050","69.89M","-1.40%"
"04/05/2018","210.500","209.500","212.820","208.700","70.30M","0.74%"
"03/05/2018","208.950","212.950","213.300","208.530","48.49M","-1.74%"
"02/05/2018","212.650","210.600","213.300","210.320","47.27M","1.02%"
"01/05/2018","210.500","211.750","213.200","210.050","27.10M","-0.52%"
"30/04/2018","211.600","211.750","214.050","211.200","52.65M","0.50%"
"27/04/2018","210.550","212.500","212.500","208.550","74.14M","-0.59%"
"26/04/2018","211.800","209.150","214.010","208.950","47.60M","1.32%"
"25/04/2018","209.050","211.250","212.000","207.920","64.27M","-1.58%"
"24/04/2018","212.400","214.000","214.600","211.300","40.75M","-0.72%"
"23/04/2018","213.950","210.000","214.150","209.600","63.06M","1.88%"
"20/04/2018","210.000","207.650","210.300","207.400","77.16M","1.62%"
"19/04/2018","206.650","207.250","208.200","205.970","40.28M","-0.07%"
"18/04/2018","206.800","206.050","208.050","205.900","53.08M","0.15%"
"17/04/2018","206.500","206.950","207.900","205.900","47.32M","-0.05%"
"16/04/2018","206.600","207.050","207.450","205.450","41.03M","-0.12%"
"13/04/2018","206.850","207.500","207.570","206.200","37.41M","-0.24%"
"12/04/2018","207.350","206.350","207.850","205.650","33.91M","0.51%"
"11/04/2018","206.300","205.500","207.700","205.300","37.28M","0.34%"
"10/04/2018","205.600","204.450","205.900","204.000","60.72M","0.96%"
"09/04/2018","203.650","204.350","205.450","202.910","56.62M","-0.17%"
"06/04/2018","204.000","203.150","205.150","202.550","46.46M","0.17%"
"05/04/2018","203.650","200.450","203.900","199.120","81.56M","3.26%"
"04/04/2018","197.220","196.640","198.100","193.320","61.92M","1.71%"
"03/04/2018","193.900","193.700","194.150","191.820","57.06M","-0.16%"
"29/03/2018","194.220","194.940","196.010","193.600","55.98M","0.18%"
"28/03/2018","193.880","192.160","198.930","190.940","60.54M","0.02%"
"27/03/2018","193.840","193.940","195.040","192.960","50.86M","1.54%"
"26/03/2018","190.900","194.180","194.580","190.100","30.76M","-1.40%"
"23/03/2018","193.620","191.120","195.280","190.920","78.11M","0.66%"
"22/03/2018","192.360","196.020","196.870","191.180","98.11M","-2.27%"
"21/03/2018","196.820","196.520","197.740","195.180","55.97M","0.04%"
"20/03/2018","196.740","199.020","201.000","195.780","58.35M","-0.96%"
"19/03/2018","198.640","202.050","202.450","198.260","46.96M","-1.42%"
"16/03/2018","201.500","201.300","203.150","200.620","83.76M","0.05%"
"15/03/2018","201.400","202.950","203.600","201.050","42.84M","-0.49%"
"14/03/2018","202.400","202.650","204.650","201.950","54.96M","-0.25%"
"13/03/2018","202.900","207.250","207.700","201.900","68.88M","-2.08%"
"12/03/2018","207.200","207.950","208.200","206.100","38.42M","0.10%"
"09/03/2018","207.000","207.150","207.550","205.300","41.46M","-0.29%"
"08/03/2018","207.600","205.150","208.250","204.710","57.58M","1.52%"
"07/03/2018","204.500","203.000","205.700","202.500","50.12M","0.54%"
"06/03/2018","203.400","204.350","204.550","202.300","42.17M","0.54%"
"05/03/2018","202.300","199.520","202.800","199.140","65.74M","1.65%"
"02/03/2018","199.020","201.400","202.500","198.740","43.00M","-1.65%"
"01/03/2018","202.350","204.050","205.250","201.650","43.40M","-0.69%"
"28/02/2018","203.750","203.350","205.350","200.000","44.97M","-0.51%"
